order_id,city,category,customer_type,order_time,distance_km,order_value,delivery_fee,rider_cost,dark_store_cost,discount,delivery_time,gross_margin,contribution_margin,peak_hour
19495,Bangalore,Groceries,Premium,2025-01-02 14:57:00,1.7,509.49,20.79,50.02,42.83,61.78,11.63,106.45188899544787,-27.39,1
19496,Hyderabad,Beauty,Discount-Seeker,2025-03-17 01:01:00,5.33,642.04,44.89,63.65,35.47,9.51,22.53,116.60402235716504,52.86,0
19497,Mumbai,Groceries,Regular,2025-05-19 23:00:00,1.11,302.34,20.74,48.92,28.24,38.64,17.09,51.769874535798465,-43.29,0
19498,Bangalore,Groceries,Premium,2025-04-20 15:35:00,5.13,526.18,36.9,63.61,38.26,77.18,27.4,126.72728076532596,-15.42,0
19499,Delhi,Groceries,Premium,2025-06-05 17:58:00,1.41,672.43,29.42,44.98,22.07,25.29,18.03,115.33788516181974,52.42,0
19500,Mumbai,Groceries,Premium,2025-06-01 18:14:00,4.86,557.97,23.32,67.62,46.79,24.18,22.02,88.50875912452081,-26.76,0
19501,Hyderabad,Cafe,Regular,2025-06-22 11:00:00,5.21,333.94,26.44,65.35,43.69,2.0,22.64,64.893275836508,-19.71,0
19502,Pune,Groceries,Discount-Seeker,2025-01-18 11:59:00,5.45,601.95,29.09,63.63,29.41,1.74,23.74,91.5118448113549,25.82,0
19503,Hyderabad,Groceries,Discount-Seeker,2025-03-08 03:38:00,5.21,467.1,32.01,62.42,21.38,17.12,22.51,82.14786449276866,13.24,0
19504,Hyderabad,Beauty,Discount-Seeker,2025-05-16 15:50:00,2.11,361.75,23.69,51.55,26.14,52.9,12.37,83.652491958011,-23.25,0
19505,Bangalore,Groceries,Regular,2025-03-28 02:06:00,3.04,456.55,39.87,59.42,47.03,54.39,17.71,92.43862864356564,-28.53,0
19506,Chennai,Groceries,Discount-Seeker,2025-01-31 11:14:00,4.38,318.81,29.06,71.27,42.78,23.09,24.62,64.51017572407606,-43.57,0
19507,Chennai,Groceries,Regular,2025-06-27 12:20:00,0.51,434.92,21.38,37.1,48.15,16.01,12.02,90.17745743981396,10.3,1
19508,Chennai,Beauty,Premium,2025-06-23 00:58:00,2.4,525.88,34.72,50.6,22.19,62.45,22.3,83.68130103970978,-16.84,0
19509,Pune,Beauty,Premium,2025-04-05 12:07:00,5.78,290.52,24.52,67.45,25.35,26.77,29.23,68.68581448231028,-26.36,1
19510,Pune,Groceries,Regular,2025-03-25 12:22:00,3.73,646.06,42.92,60.55,34.55,25.86,18.81,123.26071015171127,45.22,1
19511,Delhi,Groceries,Regular,2025-05-03 04:05:00,3.79,382.18,20.01,66.72,28.03,49.73,24.11,74.83231760686442,-49.64,0
19512,Mumbai,Groceries,Premium,2025-02-10 12:52:00,3.26,418.87,44.16,57.57,30.67,68.47,16.93,98.67037320181835,-13.88,1
19513,Bangalore,Beauty,Premium,2025-05-18 00:05:00,4.1,268.2,36.19,57.11,44.99,64.01,22.86,53.91620529122484,-76.0,0
19514,Hyderabad,Cafe,Regular,2025-05-09 14:24:00,1.43,524.31,42.75,44.47,44.6,11.89,16.18,93.39722738347095,35.19,1
19515,Chennai,Groceries,Premium,2025-01-17 17:25:00,1.88,228.55,22.74,56.11,49.54,29.61,12.57,42.53947222948092,-69.98,0
19516,Hyderabad,Groceries,Regular,2025-01-10 20:34:00,1.08,278.76,29.55,37.4,23.91,53.14,13.51,53.59708744300929,-31.3,1
19517,Chennai,Cafe,Premium,2025-06-20 00:10:00,2.14,604.56,25.36,54.21,36.86,41.03,17.52,128.53665079948055,21.8,0
19518,Delhi,Groceries,Premium,2025-06-13 00:33:00,2.28,698.54,43.75,44.74,38.77,50.49,15.18,165.16129813541303,74.91,0
19519,Hyderabad,Groceries,Regular,2025-06-20 15:49:00,0.89,242.17,31.92,44.21,36.78,64.77,12.25,41.3786193185334,-72.46,0
19520,Pune,Cafe,Regular,2025-05-10 04:42:00,5.38,396.82,27.52,64.51,29.0,30.17,20.07,94.9824775693703,-1.18,0
19521,Pune,Beauty,Regular,2025-04-22 11:39:00,0.69,228.3,26.86,39.94,44.65,67.07,9.47,35.717740294254995,-89.08,0
19522,Chennai,Groceries,Premium,2025-06-06 16:55:00,3.81,345.78,44.28,56.13,28.53,47.07,16.81,73.70783303548465,-13.74,0
19523,Delhi,Groceries,Regular,2025-01-18 01:14:00,3.97,669.1,30.53,55.41,32.51,22.03,18.46,131.8469137200284,52.43,0
19524,Chennai,Beauty,Discount-Seeker,2025-06-04 12:10:00,1.04,505.49,22.62,40.52,21.41,39.85,20.02,124.5429755430546,45.38,1
19525,Mumbai,Groceries,Regular,2025-05-16 12:52:00,1.25,444.93,30.78,40.15,35.2,17.12,16.43,78.99853014908453,17.31,1
19526,Delhi,Groceries,Regular,2025-05-12 20:11:00,1.09,400.72,27.01,48.48,22.39,66.01,10.69,89.3129103813611,-20.56,1
19527,Chennai,Groceries,Regular,2025-06-14 03:47:00,1.92,331.21,31.72,52.09,22.5,77.14,19.8,60.89616229916075,-59.11,0
19528,Delhi,Groceries,Premium,2025-02-21 05:50:00,5.34,567.48,44.83,74.36,32.18,41.33,25.76,114.227604687198,11.19,0
19529,Mumbai,Groceries,Discount-Seeker,2025-04-06 13:09:00,4.87,319.4,25.45,60.46,34.19,53.45,20.04,54.107327467953525,-68.54,1
19530,Pune,Groceries,Regular,2025-05-09 05:06:00,1.26,440.06,15.04,49.37,37.66,42.76,20.11,102.93112510976434,-11.82,0
19531,Chennai,Groceries,Discount-Seeker,2025-06-15 11:36:00,0.5,441.93,24.73,41.28,31.66,68.81,10.62,104.2218097497018,-12.8,0
19532,Mumbai,Groceries,Regular,2025-05-28 19:55:00,4.59,687.35,40.08,66.19,26.66,14.32,20.85,109.58160122218054,42.49,1
19533,Pune,Groceries,Regular,2025-03-06 18:35:00,4.45,588.38,39.67,67.55,37.64,34.38,21.16,141.96969702721685,42.07,0
19534,Hyderabad,Groceries,Regular,2025-03-20 05:07:00,4.72,440.94,36.04,65.29,39.91,20.83,23.83,87.64635083538136,-2.34,0
19535,Pune,Electronics,Regular,2025-06-02 05:40:00,3.89,436.22,35.8,64.44,25.82,56.35,18.8,72.99792611673638,-37.81,0
19536,Chennai,Groceries,Regular,2025-02-27 08:04:00,5.47,483.44,30.23,74.19,20.12,35.67,27.11,87.64825036106274,-12.1,0
19537,Hyderabad,Groceries,Discount-Seeker,2025-02-28 06:34:00,4.3,518.95,32.48,69.86,47.94,73.41,23.13,92.13844852143335,-66.59,0
19538,Delhi,Cafe,Discount-Seeker,2025-06-20 14:06:00,2.06,410.96,16.27,44.26,35.05,4.35,13.69,83.36061265275684,15.97,1
19539,Bangalore,Cafe,Discount-Seeker,2025-02-10 19:03:00,2.12,441.06,16.22,55.95,31.52,76.12,14.66,84.24529172614695,-63.12,1
19540,Chennai,Groceries,Regular,2025-05-27 01:07:00,1.36,616.43,35.47,49.2,28.71,10.01,17.78,117.8246679110563,65.37,0
19541,Chennai,Cafe,Regular,2025-06-05 10:24:00,4.75,396.25,42.37,71.63,41.75,67.95,19.21,91.18667027840938,-47.77,0
19542,Delhi,Groceries,Regular,2025-03-02 15:29:00,2.25,442.3,23.92,46.06,28.82,50.9,18.98,88.6599596659507,-13.2,0
19543,Bangalore,Groceries,Discount-Seeker,2025-02-07 06:00:00,3.71,376.43,26.36,63.15,41.07,69.58,21.33,66.68744724346116,-80.75,0
19544,Hyderabad,Cafe,Discount-Seeker,2025-03-13 05:35:00,1.84,297.11,40.67,46.16,47.53,41.88,11.69,52.00339782519377,-42.9,0
19545,Hyderabad,Groceries,Premium,2025-02-23 16:50:00,1.92,246.64,33.4,43.07,49.02,46.14,13.98,39.57785981849452,-65.25,0
19546,Delhi,Groceries,Premium,2025-01-15 22:29:00,1.21,283.56,41.89,44.24,32.68,67.18,14.04,69.98607873850693,-32.22,0
19547,Pune,Groceries,Premium,2025-03-10 23:55:00,5.22,507.0,23.01,65.73,44.11,20.88,26.62,119.20861131289932,11.5,0
19548,Chennai,Groceries,Regular,2025-01-30 10:23:00,3.24,542.38,30.07,53.85,22.83,14.94,18.04,102.33273772650826,40.78,0
19549,Mumbai,Groceries,Regular,2025-03-04 10:43:00,0.57,450.39,41.07,45.41,36.62,19.19,18.27,96.71490147120771,36.56,0
19550,Chennai,Cafe,Premium,2025-04-28 10:53:00,2.9,363.49,35.01,54.38,20.59,62.73,22.13,77.85209886341924,-24.84,0
19551,Bangalore,Groceries,Premium,2025-04-07 03:59:00,0.82,382.99,22.63,40.82,48.87,66.46,12.39,86.24478856266002,-47.28,0
19552,Mumbai,Groceries,Regular,2025-04-28 01:38:00,3.81,381.54,42.04,54.36,30.0,7.58,25.14,57.73654284990984,7.84,0
19553,Hyderabad,Groceries,Regular,2025-03-16 15:13:00,2.18,520.35,18.98,52.45,20.72,21.85,17.74,106.09726287862523,30.06,0
19554,Delhi,Groceries,Regular,2025-02-05 20:32:00,2.74,629.19,24.71,58.26,46.96,11.55,23.24,142.5554863545127,50.5,1
19555,Delhi,Cafe,Regular,2025-04-04 17:34:00,4.6,472.28,15.4,60.6,44.53,71.84,26.88,109.19401188119616,-52.38,0
19556,Mumbai,Cafe,Premium,2025-05-03 12:41:00,1.12,405.1,22.78,49.37,43.01,25.39,11.3,72.6846902310019,-22.31,1
19557,Mumbai,Groceries,Regular,2025-02-18 14:56:00,2.73,344.25,30.79,59.32,46.63,13.55,13.9,58.88801381192548,-29.82,1
19558,Bangalore,Groceries,Regular,2025-02-21 02:59:00,3.15,275.73,20.1,51.54,34.57,43.58,19.41,54.754796720089026,-54.84,0
19559,Chennai,Cafe,Premium,2025-06-02 23:58:00,5.05,487.65,36.07,67.07,32.11,30.22,27.87,111.95315488329766,18.62,0
19560,Chennai,Cafe,Premium,2025-04-27 02:14:00,2.77,286.13,18.91,47.88,39.25,15.51,20.12,67.98328108618443,-15.75,0
19561,Bangalore,Groceries,Regular,2025-03-28 03:19:00,3.55,423.82,24.68,60.82,49.82,20.94,18.7,90.37201937289201,-16.53,0
19562,Pune,Groceries,Discount-Seeker,2025-04-22 02:46:00,0.66,345.61,39.64,36.18,31.88,1.61,14.13,66.01302824479775,35.98,0
19563,Chennai,Groceries,Premium,2025-01-06 23:41:00,2.02,420.92,18.16,55.61,31.23,49.69,20.02,71.200358239502,-47.17,0
19564,Chennai,Beauty,Regular,2025-03-17 18:36:00,1.33,415.8,28.3,47.79,34.48,74.68,18.6,103.6284654732385,-25.02,0
19565,Delhi,Cafe,Premium,2025-03-27 09:31:00,4.86,393.93,22.12,70.43,45.27,28.0,17.78,92.00771640660723,-29.57,0
19566,Delhi,Groceries,Discount-Seeker,2025-01-30 13:34:00,5.24,438.26,18.48,73.93,49.22,55.89,19.73,106.64537523053687,-53.91,1
19567,Mumbai,Cafe,Discount-Seeker,2025-03-17 02:10:00,2.64,266.29,16.37,57.83,20.66,79.03,15.68,55.65471872311919,-85.5,0
19568,Bangalore,Cafe,Discount-Seeker,2025-02-02 13:44:00,1.43,465.7,16.68,42.6,20.03,5.72,17.14,78.96369650728238,27.29,1
19569,Pune,Cafe,Premium,2025-01-23 12:49:00,3.91,470.44,33.56,60.89,47.38,75.51,23.91,76.9041844024754,-73.32,1
19570,Chennai,Groceries,Regular,2025-03-02 01:16:00,0.93,552.15,28.85,38.23,28.91,35.5,14.38,125.1220565266685,51.33,0
19571,Delhi,Groceries,Premium,2025-04-04 16:03:00,3.57,324.66,44.59,65.86,39.72,62.59,17.75,64.2336294299702,-59.35,0
19572,Hyderabad,Beauty,Premium,2025-03-15 06:04:00,4.79,703.71,35.01,71.7,26.77,38.38,22.49,167.0045662894424,65.16,0
19573,Delhi,Groceries,Discount-Seeker,2025-06-03 04:03:00,1.74,235.33,17.58,50.72,25.98,42.86,20.7,48.64196312483208,-53.34,0
19574,Mumbai,Groceries,Premium,2025-04-09 16:08:00,2.11,559.3,22.21,51.76,21.44,49.77,19.76,138.91623575418774,38.16,0
19575,Hyderabad,Groceries,Discount-Seeker,2025-01-19 17:43:00,2.1,396.61,44.0,45.0,45.98,36.61,18.18,95.9497679766265,12.36,0
19576,Delhi,Beauty,Regular,2025-03-02 20:25:00,3.66,689.32,42.81,56.9,28.2,59.51,16.1,141.51659331289423,39.72,1
19577,Pune,Cafe,Discount-Seeker,2025-05-08 14:53:00,4.21,551.71,27.02,60.94,33.83,79.28,25.25,128.8002639007465,-18.23,1
19578,Chennai,Groceries,Discount-Seeker,2025-02-13 02:11:00,3.32,387.34,22.24,55.96,48.5,73.59,15.22,91.38775175193497,-64.42,0
19579,Pune,Groceries,Premium,2025-05-11 02:56:00,2.4,318.94,33.86,54.59,26.98,15.96,20.65,49.32795235609569,-14.34,0
19580,Bangalore,Groceries,Premium,2025-01-28 19:00:00,3.45,574.65,36.16,55.73,27.83,39.46,23.79,137.05832213413586,50.2,1
19581,Delhi,Beauty,Regular,2025-02-03 11:10:00,1.33,734.45,43.47,49.56,20.23,56.01,11.91,180.65767457840587,98.33,0
19582,Delhi,Groceries,Regular,2025-03-17 12:23:00,2.04,588.8,38.7,52.19,23.4,50.41,21.62,115.7117451015491,28.41,1
19583,Pune,Groceries,Discount-Seeker,2025-04-24 08:30:00,4.66,296.99,37.7,59.08,25.73,39.82,18.41,48.722024279218815,-38.21,0
19584,Chennai,Groceries,Regular,2025-04-08 04:06:00,5.3,281.0,34.59,72.36,21.38,65.94,21.72,60.36734289015386,-64.72,0
19585,Bangalore,Groceries,Premium,2025-06-24 17:19:00,5.81,267.04,17.42,73.39,24.17,68.45,26.59,43.98271621432812,-104.61,0
19586,Bangalore,Groceries,Discount-Seeker,2025-06-17 05:06:00,5.32,588.65,23.81,74.59,29.57,38.75,21.86,123.24131762919599,4.14,0
19587,Pune,Groceries,Regular,2025-03-20 11:09:00,5.28,369.84,25.89,69.16,25.13,67.68,23.54,84.26106667972563,-51.82,0
19588,Hyderabad,Beauty,Regular,2025-01-01 17:59:00,4.84,488.04,19.95,63.76,22.53,4.85,24.06,92.84264933075428,21.65,0
19589,Mumbai,Groceries,Premium,2025-03-27 15:00:00,3.59,497.37,38.84,52.09,24.64,53.82,18.47,83.18120359145743,-8.53,0
19590,Delhi,Groceries,Premium,2025-03-07 00:07:00,1.0,433.87,38.98,41.06,41.19,66.58,11.98,94.482082453346,-15.37,0
19591,Chennai,Beauty,Regular,2025-01-19 21:13:00,4.84,647.97,37.52,65.37,26.52,21.95,23.25,148.3201334582434,72.0,1
19592,Hyderabad,Beauty,Regular,2025-03-21 16:20:00,1.39,535.1,26.33,40.43,23.06,32.49,19.26,82.99171865268514,13.34,0
19593,Mumbai,Groceries,Regular,2025-05-20 15:34:00,1.5,361.92,34.22,46.47,49.86,61.98,16.16,70.43148534326889,-53.66,0
19594,Bangalore,Electronics,Regular,2025-01-16 03:27:00,4.69,563.94,41.78,61.84,22.46,20.24,22.32,136.30796712501342,73.55,0
19595,Hyderabad,Electronics,Regular,2025-05-31 02:28:00,4.33,618.39,36.78,69.07,27.11,34.31,23.92,96.31203509794129,2.6,0
19596,Pune,Groceries,Discount-Seeker,2025-01-29 22:52:00,5.51,671.85,42.77,72.7,21.24,6.75,24.21,142.15693185583856,84.24,0
19597,Mumbai,Beauty,Regular,2025-05-29 08:50:00,5.85,456.43,16.33,75.34,44.61,40.74,26.07,100.84451336781,-43.52,0
19598,Chennai,Groceries,Regular,2025-02-20 18:25:00,4.49,302.03,43.57,62.01,33.64,19.35,22.74,53.663292506241184,-17.77,0
19599,Mumbai,Groceries,Premium,2025-04-21 11:53:00,3.99,362.37,15.63,55.75,32.9,10.93,22.39,90.11930151289143,6.17,0
19600,Hyderabad,Groceries,Regular,2025-05-06 15:27:00,3.52,470.03,17.15,52.86,48.79,79.15,24.08,115.24822232337827,-48.4,0
19601,Mumbai,Cafe,Premium,2025-04-29 12:08:00,0.91,506.96,32.01,37.69,26.85,66.79,19.36,88.89853337619812,-10.42,1
19602,Delhi,Groceries,Premium,2025-02-19 09:39:00,0.78,697.8,42.95,43.31,32.69,13.31,13.78,136.59042453681604,90.23,0
19603,Hyderabad,Electronics,Regular,2025-06-02 10:02:00,3.17,347.27,31.15,54.72,39.88,27.25,21.36,53.21131855296945,-37.49,0
19604,Chennai,Cafe,Regular,2025-02-02 12:00:00,5.58,712.82,28.02,68.82,33.89,23.3,25.81,127.99651347328641,30.01,1
19605,Delhi,Groceries,Regular,2025-03-19 07:54:00,1.01,311.78,36.71,50.88,44.99,1.82,10.69,63.061501173792756,2.08,0
19606,Pune,Groceries,Premium,2025-01-25 11:34:00,4.37,554.86,20.11,57.21,28.33,21.27,20.35,111.93979213416372,25.24,0
19607,Delhi,Electronics,Regular,2025-05-27 22:09:00,4.99,380.79,22.71,61.53,37.37,29.64,27.17,85.2470778077773,-20.58,0
19608,Chennai,Groceries,Regular,2025-01-26 14:34:00,2.93,652.22,26.28,55.83,35.93,10.86,17.31,137.07780021958587,60.74,1
19609,Delhi,Beauty,Regular,2025-04-17 10:58:00,4.73,508.77,22.04,65.17,22.78,68.83,24.71,90.57610588033052,-44.16,0
19610,Hyderabad,Groceries,Premium,2025-06-06 08:03:00,0.97,446.19,41.96,38.48,32.39,16.43,10.35,105.32118682117307,59.98,0
19611,Pune,Groceries,Premium,2025-01-18 21:55:00,0.73,496.09,24.94,37.59,22.29,77.3,13.24,110.08015736984657,-2.16,1
19612,Pune,Beauty,Regular,2025-05-15 19:11:00,4.33,771.21,35.07,68.25,32.84,3.41,17.65,142.09956196811228,72.67,1
19613,Chennai,Groceries,Regular,2025-02-28 02:49:00,1.21,367.49,43.21,41.41,43.9,75.25,18.06,62.55720074007907,-54.79,0
19614,Mumbai,Groceries,Premium,2025-01-05 11:06:00,5.17,457.16,39.53,61.81,44.96,17.58,25.46,79.56113328750155,-5.26,0
19615,Chennai,Groceries,Regular,2025-04-02 01:36:00,4.78,397.31,19.24,60.62,40.25,40.79,25.1,92.86111021429284,-29.56,0
19616,Chennai,Groceries,Premium,2025-01-01 13:20:00,1.25,509.56,37.87,48.49,32.3,9.62,16.73,103.1992353810617,50.66,1
19617,Pune,Groceries,Discount-Seeker,2025-01-28 18:04:00,1.32,293.7,43.59,41.88,39.25,74.71,17.65,69.48222127790935,-42.77,0
19618,Pune,Groceries,Regular,2025-06-22 03:32:00,5.91,515.5,41.3,74.07,48.04,52.53,26.3,95.4524104615607,-37.89,0
19619,Chennai,Groceries,Regular,2025-04-07 13:05:00,2.77,198.04,23.34,59.22,35.5,47.2,21.27,41.4313573004605,-77.15,1
19620,Mumbai,Groceries,Regular,2025-05-30 12:14:00,3.54,704.76,38.58,56.72,27.8,11.86,22.91,109.20195501803768,51.4,1
19621,Delhi,Groceries,Premium,2025-04-10 01:36:00,4.47,238.02,24.15,64.59,20.31,2.6,21.77,58.557476077280995,-4.79,0
19622,Chennai,Groceries,Discount-Seeker,2025-02-21 14:36:00,5.62,437.34,38.76,66.85,42.5,44.84,23.69,69.64159715610207,-45.79,1
19623,Hyderabad,Groceries,Premium,2025-03-14 11:05:00,3.32,271.8,18.72,58.16,45.44,66.24,15.4,66.13684166569846,-84.98,0
19624,Pune,Groceries,Regular,2025-04-23 04:34:00,0.69,550.27,22.71,48.53,22.54,76.31,12.23,133.4587166553012,8.79,0
19625,Delhi,Cafe,Premium,2025-05-21 17:15:00,4.1,536.56,29.68,57.29,48.36,39.49,23.92,119.31452985823032,3.85,0
19626,Mumbai,Groceries,Premium,2025-03-28 09:01:00,2.02,424.52,17.89,45.72,44.36,19.71,18.01,88.93798618970324,-2.96,0
19627,Chennai,Groceries,Regular,2025-02-12 05:47:00,5.79,324.92,29.99,67.23,30.57,29.96,26.62,57.51702701021812,-40.25,0
19628,Pune,Groceries,Premium,2025-05-20 18:35:00,3.68,378.09,23.18,58.09,39.3,27.29,23.04,84.4707152528374,-17.03,0
19629,Mumbai,Cafe,Premium,2025-01-11 03:04:00,4.83,576.77,21.08,70.87,31.14,22.22,17.68,88.52482145918212,-14.63,0
19630,Delhi,Cafe,Regular,2025-01-17 02:24:00,1.53,670.63,21.25,41.37,39.2,13.09,19.28,110.02066192566593,37.61,0
19631,Hyderabad,Beauty,Regular,2025-01-13 04:38:00,3.29,494.45,16.25,55.2,25.53,15.17,16.14,86.0120939190235,6.36,0
19632,Hyderabad,Groceries,Premium,2025-01-19 21:16:00,4.08,266.56,26.53,63.17,20.23,32.08,23.67,54.93379293558987,-34.02,1
19633,Pune,Groceries,Premium,2025-01-02 05:22:00,4.69,620.23,22.86,72.88,38.79,14.68,24.35,115.03983569927688,11.55,0
19634,Chennai,Cafe,Premium,2025-05-11 10:39:00,5.3,257.98,22.43,69.62,26.36,14.68,19.79,57.559512502785736,-30.67,0
19635,Delhi,Electronics,Premium,2025-05-04 05:11:00,3.78,344.41,15.88,60.53,29.63,32.67,22.53,84.43975947962281,-22.51,0
19636,Delhi,Beauty,Discount-Seeker,2025-02-18 12:30:00,3.78,538.18,44.84,58.47,20.02,37.39,22.87,92.87576678401642,21.84,1
19637,Chennai,Beauty,Regular,2025-05-29 23:23:00,5.09,566.89,37.07,70.48,47.66,77.7,26.93,128.38415345687204,-30.39,0
19638,Bangalore,Groceries,Regular,2025-05-23 13:39:00,2.95,488.22,25.92,48.46,33.5,0.1,18.55,104.24456207611688,48.1,1
19639,Pune,Groceries,Regular,2025-01-01 13:41:00,2.97,481.09,16.75,57.39,24.07,62.2,15.54,105.57217415350323,-21.34,1
19640,Pune,Groceries,Premium,2025-03-04 19:15:00,4.2,442.88,25.65,64.93,39.28,29.32,25.52,78.33627084141396,-29.54,1
19641,Hyderabad,Groceries,Regular,2025-02-19 20:27:00,5.38,498.62,40.98,70.08,29.04,27.55,25.84,91.3123067686008,5.62,1
19642,Chennai,Groceries,Discount-Seeker,2025-01-05 18:11:00,4.52,458.16,28.54,69.87,45.32,45.58,22.58,79.38846974925315,-52.84,0
19643,Hyderabad,Electronics,Regular,2025-05-09 09:38:00,2.69,444.33,30.06,50.73,29.75,58.23,19.7,102.89290530305013,-5.76,0
19644,Hyderabad,Groceries,Discount-Seeker,2025-01-20 11:32:00,1.48,467.28,19.43,49.16,48.13,73.89,15.77,96.8220350407355,-54.93,0
19645,Bangalore,Groceries,Discount-Seeker,2025-02-24 13:37:00,4.66,521.82,18.08,72.77,35.76,11.29,24.05,81.87257695259682,-19.87,1
19646,Bangalore,Cafe,Discount-Seeker,2025-04-21 22:57:00,2.74,692.87,22.33,51.45,35.35,79.87,22.71,161.6011901809043,17.26,0
19647,Bangalore,Groceries,Regular,2025-01-30 12:41:00,1.96,374.34,37.43,55.28,32.93,10.98,17.11,67.51897595475282,5.76,1
19648,Delhi,Beauty,Premium,2025-03-14 12:01:00,1.79,538.32,27.72,43.12,34.53,54.29,16.9,87.70958214120824,-16.51,1
19649,Pune,Groceries,Discount-Seeker,2025-01-18 16:33:00,5.9,387.11,17.41,66.33,28.42,20.25,21.84,80.633700652501,-16.96,0
19650,Mumbai,Groceries,Premium,2025-04-08 08:57:00,3.9,357.03,15.84,57.03,36.46,18.35,21.74,83.53434301140378,-12.47,0
19651,Chennai,Groceries,Regular,2025-01-20 22:51:00,4.98,428.49,40.98,64.29,48.68,74.18,22.03,65.35094790918971,-80.82,0
19652,Hyderabad,Groceries,Regular,2025-02-18 22:07:00,1.17,467.94,20.43,46.39,35.11,73.36,12.11,114.30507295907408,-20.12,0
19653,Pune,Groceries,Discount-Seeker,2025-06-03 03:10:00,0.84,385.76,26.2,44.74,23.06,22.04,12.3,65.61525681557428,1.98,0
19654,Bangalore,Groceries,Premium,2025-01-06 15:14:00,1.51,387.64,43.2,42.69,28.01,42.43,18.2,80.4728845233776,10.54,0
19655,Mumbai,Groceries,Discount-Seeker,2025-02-02 11:08:00,5.76,424.45,21.81,77.18,34.7,60.71,23.0,99.86520517901697,-50.91,0
19656,Chennai,Groceries,Regular,2025-01-19 02:35:00,2.26,416.45,19.1,47.96,26.84,56.02,13.15,97.78554551421156,-13.93,0
19657,Hyderabad,Beauty,Regular,2025-03-11 00:19:00,0.53,648.76,42.05,40.29,36.97,5.12,17.03,146.73427006130237,106.4,0
19658,Bangalore,Electronics,Premium,2025-04-13 17:24:00,4.99,491.33,27.5,62.09,41.51,27.49,25.54,80.72422947751086,-22.87,0
19659,Mumbai,Cafe,Premium,2025-01-02 20:30:00,3.46,403.13,43.24,56.53,23.44,43.36,18.81,99.85678617962463,19.77,1
19660,Mumbai,Groceries,Regular,2025-02-08 17:46:00,1.95,310.39,29.66,56.31,34.57,8.27,13.75,66.79120349043855,-2.7,0
19661,Mumbai,Beauty,Regular,2025-05-17 15:53:00,5.05,381.75,20.89,68.06,46.27,15.41,18.45,76.34640636858435,-32.5,0
19662,Delhi,Beauty,Regular,2025-05-20 13:53:00,2.25,417.15,38.81,43.71,46.56,52.36,15.74,100.89597433150632,-2.92,1
19663,Delhi,Groceries,Regular,2025-05-09 06:48:00,4.6,430.34,25.93,64.31,22.92,11.69,18.33,97.51039775946913,24.52,0
19664,Hyderabad,Groceries,Discount-Seeker,2025-03-03 09:28:00,3.03,444.71,35.06,62.39,44.96,13.0,21.74,81.42041542696568,-3.87,0
19665,Bangalore,Cafe,Regular,2025-01-03 21:56:00,1.92,669.93,34.46,45.59,35.19,75.79,15.82,114.81568758717009,-7.29,1
19666,Hyderabad,Groceries,Regular,2025-03-10 02:50:00,3.27,376.28,37.8,53.76,33.43,76.24,15.29,69.76048719922886,-55.87,0
19667,Pune,Cafe,Discount-Seeker,2025-04-07 20:58:00,5.83,272.48,23.64,79.23,48.66,20.27,22.72,61.29856333292452,-63.22,1
19668,Hyderabad,Groceries,Discount-Seeker,2025-04-22 16:18:00,4.38,493.55,18.33,63.5,20.17,8.16,19.95,118.70164564173388,45.2,0
19669,Delhi,Groceries,Regular,2025-01-22 04:19:00,3.47,621.67,31.47,54.91,35.56,29.29,17.38,136.37355434935853,48.08,0
19670,Bangalore,Groceries,Regular,2025-04-11 06:22:00,5.0,244.74,35.11,64.72,37.93,62.86,24.34,48.492738496702216,-81.91,0
19671,Delhi,Groceries,Regular,2025-06-20 17:38:00,4.01,574.89,33.73,59.57,39.44,55.37,17.77,122.78081197518715,2.13,0
19672,Chennai,Beauty,Regular,2025-04-19 07:06:00,1.9,570.5,17.51,46.29,33.21,7.06,18.28,89.46570590938066,20.42,0
19673,Delhi,Groceries,Premium,2025-05-26 06:22:00,1.79,574.3,26.67,41.79,20.85,17.19,15.47,99.70987038389762,46.55,0
19674,Delhi,Electronics,Regular,2025-06-19 01:51:00,1.69,391.45,33.88,41.59,48.33,61.35,11.58,69.59301712287984,-47.8,0
19675,Hyderabad,Groceries,Regular,2025-03-31 20:58:00,5.86,246.92,29.34,72.1,47.53,51.77,21.33,49.80968477072587,-92.25,1
19676,Delhi,Groceries,Discount-Seeker,2025-01-31 17:12:00,3.06,309.3,18.64,59.83,38.52,17.17,20.82,60.2770603325068,-36.6,0
19677,Bangalore,Groceries,Regular,2025-03-01 12:04:00,3.06,523.98,29.31,55.72,21.31,33.43,21.39,87.07879820956268,5.93,1
19678,Chennai,Groceries,Premium,2025-05-31 22:23:00,1.45,463.26,30.79,44.22,34.59,53.91,14.52,110.45254758671001,8.52,0
19679,Chennai,Groceries,Regular,2025-04-03 10:40:00,3.28,611.19,41.28,59.92,43.53,41.76,15.16,130.6030026565482,26.67,0
19680,Delhi,Beauty,Discount-Seeker,2025-03-25 05:20:00,3.35,524.78,43.5,51.91,38.14,13.84,22.24,94.86540361767563,34.48,0
19681,Hyderabad,Beauty,Discount-Seeker,2025-06-09 03:27:00,0.7,522.76,29.66,38.16,47.14,14.13,11.16,127.40634392430015,57.64,0
